Station ID,Station Name,Direction,MTO Region,Highway or Road,Location Description,Day of Week Number,Hour,Single,Multi,Auto,total_trucks,Total vehicles
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",5,16,10,25,510,35,545
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",5,17,8,18,482,26,508
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",5,18,8,12,392,20,412
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",5,19,4,10,290,14,304
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",5,20,4,10,234,14,248
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",5,21,5,8,240,14,254
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",5,22,3,9,145,12,156
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",5,23,2,2,84,4,89
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,0,0,10,42,10,52
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,1,0,4,25,4,30
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,2,2,6,26,8,34
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,3,0,3,40,4,44
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,4,1,4,158,5,163
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,5,4,12,600,16,616
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,6,13,25,1102,38,1140
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,7,13,44,1284,57,1342
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,8,14,24,996,38,1034
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,9,22,41,684,62,747
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,10,16,36,551,52,603
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,11,18,44,566,62,628
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,12,23,40,742,63,805
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,13,18,36,676,54,731
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,14,12,29,604,41,645
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,15,8,29,536,37,572
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,16,6,18,555,24,579
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,17,5,18,552,23,575
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,18,7,6,480,14,493
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,19,3,6,340,10,350
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,20,2,8,286,10,296
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,21,3,4,253,6,260
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,22,2,5,190,6,196
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",6,23,0,3,130,3,134
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,0,2,2,80,4,84
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,1,1,2,38,4,42
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,2,0,0,28,1,30
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,3,0,1,30,2,32
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,4,1,2,66,2,68
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,5,2,3,166,4,170
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,6,1,4,282,4,286
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,7,5,4,382,8,390
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,8,2,3,465,4,470
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,9,4,4,549,9,558
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,10,7,4,622,11,632
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,11,6,8,676,14,690
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,12,5,7,646,12,658
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,13,4,4,670,7,678
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,14,2,6,612,8,620
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,15,7,4,614,11,624
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,16,4,3,615,8,622
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,17,2,4,583,7,590
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,18,2,3,522,6,528
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,19,3,3,380,6,386
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,20,2,2,339,4,342
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,21,2,0,292,2,294
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,22,2,1,232,3,234
ON0270,Victoria (South/Sud: Orangeville - Brampton),South,Central,Hwy 10,"On Highway 10, between Boston Mills Rd & King St (Peel Road 9), 1.9 km north of Peel Rd 9",7,23,0,0,182,0,182
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,0,2,5,36,6,42
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,1,0,2,26,3,29
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,2,0,2,14,2,16
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,3,0,3,8,3,10
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,4,1,2,11,2,14
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,5,0,3,20,3,23
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,6,0,2,33,2,34
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,7,0,2,46,2,49
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,8,2,4,98,6,104
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,9,3,3,159,6,165
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,10,4,8,220,11,231
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,11,5,6,266,12,278
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,12,3,10,301,13,314
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,13,3,5,307,8,315
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,14,6,11,358,18,376
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,15,5,10,342,14,356
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,16,2,7,360,9,369
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,17,3,12,334,16,350
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,18,4,8,275,12,287
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,19,6,9,240,15,255
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,20,6,12,178,17,196
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,21,3,9,145,12,157
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,22,2,10,93,11,104
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",1,23,2,6,54,8,62
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,0,2,6,22,8,30
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,1,2,5,15,8,22
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,2,2,8,8,10,18
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,3,0,6,11,6,18
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,4,2,6,21,9,30
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,5,0,4,64,4,68
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,6,4,14,192,18,210
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,7,7,17,390,24,414
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,8,6,9,312,15,327
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,9,8,19,257,28,284
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,10,7,17,262,24,286
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,11,7,23,264,30,294
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,12,6,24,241,30,271
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,13,9,20,273,29,302
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,14,7,26,270,34,303
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,15,9,28,262,36,299
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,16,5,22,261,27,288
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,17,7,29,240,36,277
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,18,3,25,170,28,198
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,19,6,28,128,34,162
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,20,3,19,111,22,133
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,21,2,18,74,20,94
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,22,2,20,52,22,74
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",2,23,4,22,26,26,52
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,0,4,20,22,23,45
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,1,1,16,16,17,33
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,2,2,30,15,32,47
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,3,2,24,12,25,37
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,4,3,11,21,14,35
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,5,1,11,53,12,65
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,6,4,16,183,20,203
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,7,6,20,386,27,413
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,8,3,26,274,29,303
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,9,4,19,261,23,284
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,10,1,18,240,19,259
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,11,10,26,249,35,284
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,12,6,25,228,31,259
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,13,6,16,241,22,263
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,14,9,17,235,26,261
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,15,6,28,297,35,332
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,16,6,28,289,33,322
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,17,7,33,250,40,290
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,18,7,27,192,34,226
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,19,4,15,139,19,158
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,20,1,18,117,19,136
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,21,0,24,69,24,93
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,22,1,11,55,12,67
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",3,23,2,17,34,19,53
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",4,0,2,18,24,20,44
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",4,1,4,20,16,24,39
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",4,2,2,22,13,24,38
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",4,3,3,26,16,29,46
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",4,4,3,21,13,24,38
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",4,5,1,25,52,26,79
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",4,6,4,22,170,26,196
ON0271,Wasi (North/Nord: Toronto - North Bay),North,Northern,Hwy 11,"On Highway 11, between Golf Course Ln & Watson Rd about 4 km south of Hwy 654 (18 km south of North Bay)",4,7,7,19,383,26,409
